prompts,input_tokens,output_tokens,total_time,load_time,prompt_eval_time,output_eval_time,prompt_complexity,prompt_length,output_length,device
1,37,4,450.579625,44.977875,241.385667,163.805291,easy,short,short,M3
1,36,558,33436.767291,45.33925,234.533917,33156.489083,easy,short,long,M3
1,39,3,685.786458,43.440875,532.179292,109.750917,easy,short,short,M3
1,38,537,36012.06325,41.874917,239.703125,35730.051708,easy,short,long,M3
1,41,6,948.178917,63.291417,589.756875,294.345583,easy,short,short,M3
1,40,617,37672.039458,49.182375,439.2225,37183.133291,easy,short,long,M3
1,39,3,701.624958,47.539625,540.534875,112.833958,easy,short,short,M3
1,38,500,29746.476291,49.068166,241.855834,29455.059666,easy,short,long,M3
1,37,19,1313.942042,42.940958,275.764667,994.427083,easy,short,short,M3
1,36,699,41625.526541,42.7665,253.705083,41328.617125,easy,short,long,M3
1,37,23,1491.638083,43.291041,258.6315,1189.305875,easy,short,short,M3
1,36,758,45296.019,43.199375,246.403542,45005.946167,easy,short,long,M3
1,39,22,1807.916208,45.053916,640.180625,1122.130791,easy,short,short,M3
1,38,661,39291.001417,41.884209,231.013334,39017.6195,easy,short,long,M3
1,39,38,2532.888709,48.483459,517.867833,1966.095875,easy,short,short,M3
1,38,760,45605.500709,43.032042,252.225916,45309.841959,easy,short,long,M3
1,36,26,1693.357708,49.673958,266.575542,1376.68675,easy,short,short,M3
1,35,617,36841.550625,42.049,260.315666,36538.750375,easy,short,long,M3
1,37,24,1748.386417,53.939,374.856041,1319.197584,easy,short,short,M3
1,36,898,57402.380792,43.240834,248.452916,57110.293834,easy,short,long,M3
1,37,4,519.031625,50.812667,295.7095,172.045291,easy,short,short,M3
1,36,477,30204.815958,50.404708,266.081583,29887.946917,easy,short,long,M3
1,37,26,1763.409542,46.241667,297.502292,1419.252333,easy,short,short,M3
1,36,653,41469.813292,41.7645,278.473083,41149.21375,easy,short,long,M3
1,40,3,719.143625,42.423458,563.646042,112.618083,easy,short,short,M3
1,39,490,31163.8735,41.37875,472.1595,30650.0285,easy,short,long,M3
1,38,4,504.826666,42.879083,287.337709,174.238041,easy,short,short,M3
1,37,430,27171.181292,41.856,268.668958,26860.307958,easy,short,long,M3
1,38,3,475.034833,48.712542,305.221292,120.619833,easy,short,short,M3
1,37,382,23820.581209,47.446167,257.645125,23515.088917,easy,short,long,M3
1,37,25,1736.936208,50.319166,327.732917,1358.468208,easy,short,short,M3
1,36,704,44750.676792,44.603834,271.887541,44433.771125,easy,short,long,M3
1,36,2,401.53425,48.095459,291.646125,61.34425,easy,short,short,M3
1,35,528,33161.564583,46.127208,271.540333,32843.519375,easy,short,long,M3
1,37,3,471.829833,43.998625,310.412375,117.015959,easy,short,short,M3
1,36,626,39953.017416,41.543666,272.711833,39638.384333,easy,short,long,M3
1,37,4,502.538291,45.638,282.926625,173.559667,easy,short,short,M3
1,36,567,36119.822375,44.856583,262.113375,35812.452916,easy,short,long,M3
1,39,2,704.272666,44.546375,602.424458,56.873875,easy,short,short,M3
1,38,547,34639.443875,41.315875,236.082875,34361.653125,easy,short,long,M3
1,38,49,3110.854584,42.58725,272.5455,2795.303042,easy,short,short,M3
1,37,703,44862.656917,48.783667,348.6315,44464.807125,easy,short,long,M3
1,39,4,794.380375,42.6195,582.33325,168.922167,easy,short,short,M3
1,38,507,31839.203042,40.841667,249.523625,31548.454875,easy,short,long,M3
1,37,4,516.043292,42.646042,298.196333,174.73825,easy,short,short,M3
1,36,536,33686.904084,42.299209,272.178166,33372.0665,easy,short,long,M3
1,37,32,2097.842,47.234833,289.366583,1760.8305,easy,short,short,M3
1,36,635,40308.851,42.726708,294.162417,39971.559041,easy,short,long,M3
1,41,4,767.887792,45.2075,555.017167,166.939125,easy,short,short,M3
1,40,425,26995.315125,41.503459,475.768917,26477.627,easy,short,long,M3
1,38,4,501.138375,46.662333,283.311458,170.766083,easy,short,short,M3
1,37,439,27611.550416,45.176541,276.864125,27289.178375,easy,short,long,M3
1,37,3,518.252208,46.47675,351.152333,120.21075,easy,short,short,M3
1,36,595,37949.264417,46.333917,269.305042,37633.250083,easy,short,long,M3
1,38,2,422.898375,44.432667,317.184458,60.887959,easy,short,short,M3
1,37,548,34507.29525,43.54575,268.075583,34195.301042,easy,short,long,M3
1,39,2,693.84375,43.664291,587.908583,61.788167,easy,short,short,M3
1,38,677,42659.530959,41.543292,248.568167,42369.0495,easy,short,long,M3
1,37,4,493.397959,41.553375,276.419125,174.998333,easy,short,short,M3
1,36,597,37334.33525,41.359958,260.235375,37032.420709,easy,short,long,M3
1,37,23,1601.788083,41.88225,301.672875,1257.59675,easy,short,short,M3
1,36,682,43166.147958,41.815833,267.862417,42855.990542,easy,short,long,M3
1,40,2,654.03275,42.181375,553.477375,57.977833,easy,short,short,M3
1,39,459,29003.527833,41.840875,456.724375,28504.6215,easy,short,long,M3
1,37,16,1220.575916,40.93975,323.8385,855.464416,easy,short,short,M3
1,36,642,40477.910541,43.561208,268.330042,40165.633208,easy,short,long,M3
1,37,48,3287.5215,48.342584,294.880625,2943.83625,easy,short,short,M3
1,36,880,56146.992667,47.030792,316.046709,55783.512916,easy,short,long,M3
1,37,27,1813.891292,44.340625,301.627,1467.534916,easy,short,short,M3
1,36,667,41848.267333,41.588042,282.554583,41523.747917,easy,short,long,M3
1,37,32,2114.908292,43.123958,308.073458,1763.328667,easy,short,short,M3
1,36,705,44550.997167,42.872333,287.422084,44220.253083,easy,short,long,M3
1,38,2,405.634291,43.284375,301.882542,60.053042,easy,short,short,M3
1,37,511,31779.376917,40.71325,274.822208,31463.483458,easy,short,long,M3
1,37,4,539.116958,45.505666,316.527125,176.643625,easy,short,short,M3
1,36,387,24118.566708,45.924375,274.389,23797.879416,easy,short,long,M3
1,39,3,695.509167,49.812208,534.756625,110.47825,easy,short,short,M3
1,38,442,27832.769292,47.492167,238.928667,27545.971292,easy,short,long,M3
1,38,3,460.073375,43.758666,295.571916,120.324667,easy,short,short,M3
1,37,639,40353.241583,42.51625,273.455833,40036.8745,easy,short,long,M3
1,37,34,2178.801083,42.951208,279.521333,1855.901417,easy,short,short,M3
1,36,743,46608.249833,42.413458,312.369667,46253.080541,easy,short,long,M3
1,39,3,664.807542,44.177958,504.794166,115.372584,easy,short,short,M3
1,38,489,30460.652542,40.518,240.787334,30179.027208,easy,short,long,M3
1,38,39,2467.062542,44.627417,286.062125,2135.928125,easy,short,short,M3
1,37,672,42434.937791,43.795041,322.392666,42068.342875,easy,short,long,M3
1,38,31,2214.533,43.439666,291.107583,1879.29375,easy,short,short,M3
1,37,724,45929.410958,42.707292,327.361958,45558.966375,easy,short,long,M3
1,37,40,2764.808125,47.851542,296.127417,2420.398125,easy,short,short,M3
1,36,871,55484.767125,41.440583,310.327375,55132.653959,easy,short,long,M3
1,37,3,449.762542,44.114167,287.522959,117.673291,easy,short,short,M3
1,36,631,39882.990125,41.274667,273.875667,39567.474875,easy,short,long,M3
1,37,4,476.335167,49.127709,258.258459,168.591125,easy,short,short,M3
1,36,562,34927.890583,46.908458,242.305958,34638.302667,easy,short,long,M3
1,41,3,708.382167,43.959,551.210875,112.792666,easy,short,short,M3
1,40,579,36812.280542,42.64475,474.079917,36295.201958,easy,short,long,M3
1,38,4,515.141791,43.455,298.255459,173.061833,easy,short,short,M3
1,37,514,32459.7515,41.55475,274.078375,32143.761417,easy,short,long,M3
1,39,6,903.256125,42.728583,555.465917,304.654042,easy,short,short,M3
1,38,747,47214.125208,42.12175,255.777833,46915.863834,easy,short,long,M3
1,37,16,1186.013,43.363083,291.879042,850.381458,easy,short,short,M3
1,36,695,43722.43225,41.284083,267.835708,43412.781208,easy,short,long,M3
1,37,24,1634.60425,43.253917,282.429541,1308.520834,easy,short,short,M3
1,36,796,50419.669625,43.586708,279.90025,50095.790792,easy,short,long,M3
1,38,4,524.96225,56.658084,292.619542,175.159791,easy,short,short,M3
1,37,482,30288.759,53.590167,260.696417,29974.138417,easy,short,long,M3
1,37,19,1372.526625,45.006333,300.8205,1026.29675,easy,short,short,M3
1,36,593,37504.167209,41.784084,276.794292,37185.21925,easy,short,long,M3
1,37,40,2602.30675,43.86375,306.80575,2251.222166,easy,short,short,M3
1,36,781,49575.526917,41.714458,316.321625,49217.12125,easy,short,long,M3
1,36,23,1583.9815,43.3605,289.795917,1250.431833,easy,short,short,M3
1,35,629,39995.090166,42.115291,279.196583,39673.363708,easy,short,long,M3
1,38,3,544.726667,46.613958,369.327666,128.368625,easy,short,short,M3
1,37,467,29195.921791,53.929708,308.444458,28833.142208,easy,short,long,M3
1,37,3,470.647542,44.77925,306.796125,118.504042,easy,short,short,M3
1,36,455,28885.584625,42.619792,279.131833,28563.442833,easy,short,long,M3
1,36,41,2679.480167,43.999417,305.838459,2329.243666,easy,short,short,M3
1,35,615,39010.551834,41.6315,317.882708,38650.668583,easy,short,long,M3
1,38,3,463.118292,42.830834,303.933458,115.95475,easy,short,short,M3
1,37,506,31359.16525,43.637875,270.723833,31044.421875,easy,short,long,M3
1,38,5,578.545375,43.858042,301.517375,232.777916,easy,short,short,M3
1,37,485,29995.502125,41.896375,274.296708,29678.961709,easy,short,long,M3
1,37,26,1769.279,46.747625,296.560584,1425.5395,easy,short,short,M3
1,36,658,41443.514125,43.148083,283.601166,41116.386709,easy,short,long,M3
1,37,18,1326.804791,54.461541,307.280916,964.622584,easy,short,short,M3
1,36,677,42804.363375,48.558083,291.718833,42463.682875,easy,short,long,M3
1,39,3,724.0895,42.904875,568.418709,112.026041,easy,short,short,M3
1,38,494,30845.645042,41.541542,245.684916,30558.023625,easy,short,long,M3
1,37,3,459.183708,41.325083,300.075125,117.411791,easy,short,short,M3
1,36,397,24637.410083,43.600791,262.42275,24331.037417,easy,short,long,M3
1,37,28,1893.793083,46.274583,303.025291,1544.078667,easy,short,short,M3
1,36,849,54768.703583,43.205541,278.151125,54446.976166,easy,short,long,M3
1,37,3,470.887583,44.292208,302.066042,124.126792,easy,short,short,M3
1,36,446,28628.961667,43.193375,281.370208,28303.997417,easy,short,long,M3
1,39,2,683.964917,47.0635,579.815958,56.704458,easy,short,short,M3
1,38,448,28505.554542,45.661084,249.768834,28209.723625,easy,short,long,M3
1,37,24,1658.434333,45.025333,297.472625,1315.493792,easy,short,short,M3
1,36,595,37934.789458,44.530042,280.64275,37609.215416,easy,short,long,M3
1,39,24,1879.799458,45.109625,583.120458,1251.156125,easy,short,short,M3
1,38,996,63950.727292,42.227875,267.169792,63640.899041,easy,short,long,M3
1,37,4,568.384709,48.101584,327.066625,192.756833,easy,short,short,M3
1,36,442,27761.380958,56.107333,333.320708,27371.5595,easy,short,long,M3
1,39,2,672.010292,44.211333,570.436834,56.925875,easy,short,short,M3
1,38,535,33300.519209,43.182125,250.896959,33006.065208,easy,short,long,M3
1,37,30,2003.284833,56.10575,292.470917,1654.105291,easy,short,short,M3
1,36,579,36577.229583,57.695125,363.063167,36156.064541,easy,short,long,M3
1,37,4,514.045042,43.212292,297.10975,173.257208,easy,short,short,M3
1,36,421,26225.540333,45.176708,268.414875,25911.588292,easy,short,long,M3
1,39,25,2035.457166,49.268666,606.047875,1379.677834,easy,short,short,M3
1,38,652,40850.735042,42.38525,239.264416,40568.5785,easy,short,long,M3
1,38,3,468.018916,45.047583,304.751833,117.816375,easy,short,short,M3
1,37,438,27290.536417,41.068459,269.021458,26980.077375,easy,short,long,M3
1,37,2,415.171625,45.404167,309.729458,59.627167,easy,short,short,M3
1,36,528,33001.487917,44.009834,278.727917,32678.389708,easy,short,long,M3
1,39,4,778.935,46.903167,565.49175,166.145042,easy,short,short,M3
1,38,466,29147.190916,43.508416,240.9415,28862.363917,easy,short,long,M3
1,39,4,783.404792,42.286208,573.088167,167.432417,easy,short,short,M3
1,38,609,38030.205041,42.1675,243.849084,37743.85475,easy,short,long,M3
1,38,11,901.763834,41.872125,292.170375,567.3725,easy,short,short,M3
1,37,709,44548.115541,42.195666,258.527625,44247.043209,easy,short,long,M3
1,37,38,2460.712833,45.025708,300.340542,2114.954666,easy,short,short,M3
1,36,572,35943.607583,42.18475,308.426875,35592.594792,easy,short,long,M3
1,37,15,1228.0355,47.052584,388.17875,792.427042,easy,short,short,M3
1,36,635,39778.022375,43.318792,259.253084,39475.059083,easy,short,long,M3
1,36,29,1887.748292,42.587084,289.659791,1555.126667,easy,short,short,M3
1,35,641,40149.188708,41.523791,274.153917,39833.155625,easy,short,long,M3
1,40,4,753.42925,47.235917,539.468208,166.401292,easy,short,short,M3
1,39,536,33485.671583,41.872458,468.083625,32975.334208,easy,short,long,M3
1,36,16,1181.381833,41.502708,291.217625,848.272375,easy,short,short,M3
1,35,762,48057.548292,42.021208,260.781625,47754.279916,easy,short,long,M3
1,36,3,466.534,43.547667,303.451875,119.14025,easy,short,short,M3
1,35,672,41960.291958,44.445708,260.798708,41654.693625,easy,short,long,M3
1,38,4,487.047416,44.126625,272.377459,170.14675,easy,short,short,M3
1,37,465,28539.052792,43.1435,252.752542,28242.77825,easy,short,long,M3
1,37,4,512.893417,41.77375,297.596375,173.107875,easy,short,short,M3
1,36,466,28770.860583,46.848208,267.523291,28456.092709,easy,short,long,M3
1,39,2,651.462292,45.290667,549.800125,55.967583,easy,short,short,M3
1,38,435,27336.781,41.805125,242.15525,27052.448292,easy,short,long,M3
1,39,5,852.166708,45.19425,566.074834,240.441125,easy,short,short,M3
1,38,557,35280.126708,44.195416,252.064625,34983.428625,easy,short,long,M3
1,39,4,755.914542,41.496333,545.23375,168.758792,easy,short,short,M3
1,38,623,39359.876459,42.182375,241.452792,39075.864375,easy,short,long,M3
1,40,2,620.132708,44.230958,519.256125,56.237208,easy,short,short,M3
1,39,603,38413.182458,41.461917,445.4425,37925.901291,easy,short,long,M3
1,38,3,472.110875,47.511541,306.599333,117.553,easy,short,short,M3
1,37,385,24588.129709,45.799459,274.796417,24267.145625,easy,short,long,M3
1,36,22,1564.037791,46.664125,321.967542,1194.999708,easy,short,short,M3
1,35,656,42025.018375,44.519708,264.734084,41715.402875,easy,short,long,M3
1,39,2,705.954583,59.90225,584.678084,60.846083,easy,short,short,M3
1,38,419,27183.146792,55.798917,278.264709,26848.657083,easy,short,long,M3
8,108,76,6512.69025,77.768458,1156.30825,5276.835958,easy,short,short,M3
8,107,1526,104377.042,48.399417,1064.959209,103262.860333,easy,short,long,M3
8,113,84,6112.173334,43.716959,1049.459042,5018.254458,easy,short,short,M3
8,112,1297,85224.798125,49.7155,965.482625,84208.887417,easy,short,long,M3
8,105,62,4760.267375,45.872542,1017.148166,3696.528459,easy,short,short,M3
8,104,1556,103587.886,55.758792,1094.544375,102436.81925,easy,short,long,M3
8,108,84,5822.994292,43.387542,948.9325,4829.973959,easy,short,short,M3
8,107,1860,123096.312167,45.493042,1062.707875,121987.456959,easy,short,long,M3
8,110,42,3256.673,44.829542,985.769083,2224.517333,easy,short,short,M3
8,109,2246,153232.605375,41.408833,1142.073542,152048.409375,easy,short,long,M3
8,106,96,6870.760417,43.832209,1141.828417,5684.407875,easy,short,short,M3
8,105,1164,77514.042916,47.486333,1038.410125,76427.551667,easy,short,long,M3
8,104,47,3653.630459,42.843209,1094.191417,2515.745083,easy,short,short,M3
8,103,1085,70630.626,48.258209,1270.816708,69310.845834,easy,short,long,M3
8,108,86,6171.232125,45.208667,1029.022333,5095.938542,easy,short,short,M3
8,107,1264,83261.281625,46.966125,1029.243625,82184.304167,easy,short,long,M3
8,106,74,5329.139792,51.344083,965.643209,4311.388291,easy,short,short,M3
8,105,1786,119004.007292,49.807042,1032.658041,117920.815375,easy,short,long,M3
8,105,89,6458.008375,43.980333,1067.534625,5345.768208,easy,short,short,M3
8,104,1955,131617.853041,43.8025,1008.528042,130564.868125,easy,short,long,M3
8,108,83,6033.973875,44.957292,1034.564375,4953.757333,easy,short,short,M3
8,107,1672,110890.169291,50.143583,1056.740125,109782.582708,easy,short,long,M3
8,101,71,4946.071125,46.1185,779.392458,4119.928,easy,short,short,M3
8,100,1112,73371.436416,53.328458,818.660125,72498.6935,easy,short,long,M3
8,106,60,4624.297459,47.115,1075.670958,3500.757583,easy,short,short,M3
8,105,863,56343.493666,63.328875,1168.892458,55110.412459,easy,short,long,M3
8,109,48,3678.773625,42.866459,1056.9855,2578.291334,easy,short,short,M3
8,108,1636,108291.752,41.025084,1195.361,107054.715542,easy,short,long,M3
8,102,110,7534.663167,43.551542,797.42175,6693.03875,easy,short,short,M3
8,101,1449,96294.664125,40.815792,926.171709,95327.052208,easy,short,long,M3
8,111,49,3664.104791,48.491375,1011.079791,2603.784209,easy,short,short,M3
8,110,1483,98004.162333,41.785583,1207.801958,96753.965458,easy,short,long,M3
32,350,371,25845.493,44.028459,2465.210916,23333.806667,easy,short,short,M3
32,349,656,45440.533333,42.898333,2573.808708,42821.5565,easy,short,long,M3
32,344,175,13826.603541,43.565,2635.880583,11144.664,easy,short,short,M3
32,343,2021,141643.263375,49.031708,2492.625833,139098.635292,easy,short,long,M3
32,336,243,18090.913958,50.7,2581.733041,15455.902375,easy,short,short,M3
32,335,505,35859.773208,47.77875,2451.157292,33358.368666,easy,short,long,M3
32,344,203,15897.49725,44.593917,2624.888,13225.345583,easy,short,short,M3
32,343,1894,131400.708792,47.714334,2570.473375,128779.833833,easy,short,long,M3
128,1290,170,20151.691667,48.358042,8239.908459,11838.127583,easy,short,short,M3
128,1289,353,40218.005375,45.732083,8970.055291,31175.250459,easy,short,long,M3
1,43,60,5317.510958,61.6885,681.730375,4573.484708,hard,short,short,M3
1,42,714,50102.233709,48.833167,616.882708,49436.109584,hard,short,long,M3
1,38,53,3257.364917,42.321209,279.461167,2935.179333,hard,short,short,M3
1,37,802,47344.743375,41.627292,303.451417,46999.292625,hard,short,long,M3
1,42,19,1508.653792,42.888417,482.396209,982.763083,hard,short,short,M3
1,41,759,47190.544916,43.21025,525.185166,46621.794334,hard,short,long,M3
1,39,25,1951.00875,47.101625,514.505792,1388.936417,hard,short,short,M3
1,38,684,43623.740375,42.57175,252.820291,43327.948792,hard,short,long,M3
1,39,37,2575.849708,41.522583,549.002583,1984.907917,hard,short,short,M3
1,38,601,38220.239083,58.362417,304.912292,37856.534083,hard,short,long,M3
1,41,48,3283.173959,43.611084,546.841417,2692.163125,hard,short,short,M3
1,40,769,48971.923416,42.752708,662.77525,48266.0595,hard,short,long,M3
1,38,13,1012.301083,44.347791,289.177583,678.385709,hard,short,short,M3
1,37,623,39531.68075,45.091875,261.514041,39224.654917,hard,short,long,M3
1,38,14,1069.948708,45.322167,270.052667,754.157,hard,short,short,M3
1,37,567,35276.536708,42.65625,250.313458,34983.178458,hard,short,long,M3
1,39,41,2778.175708,42.756042,545.074708,2189.827209,hard,short,short,M3
1,38,611,37978.418041,61.103291,293.247625,37623.594375,hard,short,long,M3
1,38,55,3582.147959,42.007417,306.76075,3232.989416,hard,short,short,M3
1,37,485,30593.113667,42.896208,346.130458,30203.702209,hard,short,long,M3
1,41,18,1530.129125,45.071625,561.112125,923.477708,hard,short,short,M3
1,40,780,49305.45275,41.429875,448.866083,48814.779,hard,short,long,M3
1,41,26,1995.201,42.813125,562.306125,1389.722125,hard,short,short,M3
1,40,570,35567.177042,41.96325,482.629833,35042.221458,hard,short,long,M3
1,40,27,2011.722875,43.089542,551.103875,1417.131,hard,short,short,M3
1,39,754,47701.099041,44.006208,470.934,47185.775208,hard,short,long,M3
1,41,26,1960.165375,43.372209,555.684334,1360.662958,hard,short,short,M3
1,40,705,45186.993417,43.952375,468.901292,44673.743083,hard,short,long,M3
1,40,34,2448.335958,42.971666,580.47775,1824.574709,hard,short,short,M3
1,39,639,41079.832125,42.270375,653.144083,40383.9345,hard,short,long,M3
1,50,4,767.616167,43.582167,554.527875,169.12775,hard,short,short,M3
1,49,514,32047.337208,42.2705,463.606334,31541.067625,hard,short,long,M3
1,41,15,1351.882166,42.361166,544.932708,764.21125,hard,short,short,M3
1,40,556,34546.77275,42.277209,439.47625,34064.617083,hard,short,long,M3
1,39,25,1897.8625,43.267375,553.398041,1300.761167,hard,short,short,M3
1,38,709,44661.063708,41.616916,242.465042,44376.587583,hard,short,long,M3
1,39,52,3455.011708,47.553083,552.668667,2854.371208,hard,short,short,M3
1,38,733,46014.755584,42.209,358.532625,45613.617292,hard,short,long,M3
1,38,33,2151.722792,43.5235,289.7205,1817.93975,hard,short,short,M3
1,37,821,52508.654542,41.442792,299.728709,52167.1245,hard,short,long,M3
1,39,11,1130.574084,45.494542,533.56,551.025333,hard,short,short,M3
1,38,604,37784.767417,42.629875,244.23325,37497.463375,hard,short,long,M3
1,40,38,2668.414375,42.925209,549.081542,2075.97325,hard,short,short,M3
1,39,570,35316.731,40.943333,482.925542,34792.4895,hard,short,long,M3
1,38,26,1848.112666,47.145625,273.150875,1527.211917,hard,short,short,M3
1,37,648,40405.4255,45.726291,275.687042,40083.55675,hard,short,long,M3
1,41,29,2174.028333,44.323458,550.838875,1578.489833,hard,short,short,M3
1,40,602,38556.041333,42.203625,472.988209,38040.450166,hard,short,long,M3
1,42,37,2561.842958,42.422541,539.528667,1979.480458,hard,short,short,M3
1,41,605,38317.752541,58.125458,553.020917,37706.157583,hard,short,long,M3
1,39,53,3523.101333,43.4105,555.59475,2923.70175,hard,short,short,M3
1,38,675,41647.431917,47.681708,348.189375,41251.144791,hard,short,long,M3
1,41,29,2080.207875,47.588875,519.257916,1512.934584,hard,short,short,M3
1,40,671,41675.051625,42.436667,464.157041,41168.061,hard,short,long,M3
1,40,48,3220.412,42.778333,545.654292,2631.276541,hard,short,short,M3
1,39,673,43368.978584,58.334209,590.458042,42719.687541,hard,short,long,M3
1,40,30,2201.718416,45.75875,557.528625,1598.015166,hard,short,short,M3
1,39,591,37724.4595,41.681708,540.399167,37141.960625,hard,short,long,M3
1,41,33,2359.909917,47.684917,554.142333,1757.670042,hard,short,short,M3
1,40,676,42941.134791,42.41075,524.006792,42374.337875,hard,short,long,M3
1,43,31,2241.460625,43.6,560.540167,1636.645417,hard,short,short,M3
1,42,683,43009.353625,42.1585,505.591167,42461.199083,hard,short,long,M3
1,40,46,3062.432291,44.09525,532.30875,2485.660375,hard,short,short,M3
1,39,666,42073.435375,41.695,582.210292,41449.167416,hard,short,long,M3
1,39,40,2744.239458,46.118333,504.3125,2193.250417,hard,short,short,M3
1,38,600,39152.895833,42.144458,320.013791,38790.292167,hard,short,long,M3
1,39,37,2865.88875,68.368208,652.298333,2144.323334,hard,short,short,M3
1,38,628,41911.3215,126.490041,439.179292,41344.777583,hard,short,long,M3
1,43,34,2380.981167,51.111584,523.232333,1806.040334,hard,short,short,M3
1,42,634,39442.615291,41.953375,503.727292,38896.489125,hard,short,long,M3
1,42,39,2706.248833,41.416125,570.722916,2093.705709,hard,short,short,M3
1,41,553,34660.879417,43.580042,514.444541,34102.408584,hard,short,long,M3
1,41,42,2932.278959,41.239125,579.133583,2311.498792,hard,short,short,M3
1,40,602,38172.850792,46.701959,531.898209,37593.825958,hard,short,long,M3
1,41,28,2064.311792,43.268959,525.418292,1495.20225,hard,short,short,M3
1,40,623,38928.446209,41.6975,474.850666,38411.44475,hard,short,long,M3
1,39,21,1661.434042,44.431209,515.773792,1100.880875,hard,short,short,M3
1,38,603,37592.853125,41.458958,228.914959,37322.068583,hard,short,long,M3
1,40,20,1634.468958,44.949958,520.607458,1068.474083,hard,short,short,M3
1,39,649,40875.944583,42.506916,420.307417,40412.748458,hard,short,long,M3
1,40,55,3735.133792,42.735334,570.4635,3121.449,hard,short,short,M3
1,39,570,36683.17875,63.489667,770.115542,35849.190833,hard,short,long,M3
1,39,26,2024.474041,42.743541,609.087209,1372.252208,hard,short,short,M3
1,38,583,36139.7135,46.156625,241.264542,35851.963958,hard,short,long,M3
1,40,53,3358.327708,46.284416,495.881958,2815.478042,hard,short,short,M3
1,39,649,38470.723416,48.248791,550.866792,37871.142625,hard,short,long,M3
1,41,45,2880.240584,43.766042,506.4735,2329.608083,hard,short,short,M3
1,40,734,43477.280416,48.61125,519.478625,42908.805625,hard,short,long,M3
1,39,40,2603.089125,46.735959,488.681166,2067.23275,hard,short,short,M3
1,38,810,47299.193125,45.106625,292.288917,46961.443541,hard,short,long,M3
1,42,27,1930.370333,46.247333,479.177292,1404.275375,hard,short,short,M3
1,41,640,38971.518083,41.881583,416.677834,38512.613,hard,short,long,M3
1,40,59,4006.581125,42.488083,551.727083,3411.785875,hard,short,short,M3
1,39,763,48144.756667,45.104792,583.562,47515.658667,hard,short,long,M3
1,39,13,1189.555875,42.689375,497.245792,649.213166,hard,short,short,M3
1,38,761,47219.303333,41.741916,232.06,46945.120167,hard,short,long,M3
1,38,20,1388.105291,45.874541,280.460791,1061.369292,hard,short,short,M3
1,37,727,45319.747208,44.743125,266.08875,45008.585167,hard,short,long,M3
1,41,12,1128.571417,45.866042,487.736833,594.388084,hard,short,short,M3
1,40,898,56684.256,41.591334,427.31525,56214.970375,hard,short,long,M3
1,39,43,2902.47375,49.422542,547.575541,2305.057334,hard,short,short,M3
1,38,626,39030.376875,42.262917,296.5075,38691.252459,hard,short,long,M3
1,38,30,1961.703375,43.448792,293.331667,1624.522583,hard,short,short,M3
1,37,623,38573.303291,41.943416,277.9765,38252.952417,hard,short,long,M3
1,41,38,2695.915583,44.423708,518.125208,2132.877625,hard,short,short,M3
1,40,704,43930.769709,47.759334,710.842875,43171.762667,hard,short,long,M3
1,39,43,2882.497125,42.088167,532.0785,2307.922334,hard,short,short,M3
1,38,892,56157.051792,49.874875,284.223375,55822.540583,hard,short,long,M3
1,39,50,3300.14625,42.344709,531.134459,2726.149916,hard,short,short,M3
1,38,563,35361.430167,44.309667,325.465542,34991.186,hard,short,long,M3
1,42,35,2674.032083,55.1665,602.72,2015.668,hard,short,short,M3
1,41,818,51882.737917,47.928833,565.054959,51269.341916,hard,short,long,M3
1,41,40,2763.256209,44.242334,564.514834,2154.070333,hard,short,short,M3
1,40,708,44562.629708,41.74125,579.470208,43940.930958,hard,short,long,M3
1,39,35,2500.840167,45.292667,588.295166,1866.841334,hard,short,short,M3
1,38,687,42798.28725,46.656959,267.702083,42483.517875,hard,short,long,M3
1,40,42,2780.37975,48.076167,484.909042,2246.863125,hard,short,short,M3
1,39,747,46899.93,41.239041,566.094125,46292.228291,hard,short,long,M3
1,43,29,2123.613667,45.039459,548.416958,1529.705125,hard,short,short,M3
1,42,708,44470.047875,42.462,478.171542,43948.956,hard,short,long,M3
1,40,42,2812.202,45.615584,501.788708,2264.362417,hard,short,short,M3
1,39,653,40956.959334,41.526292,584.301667,40330.759916,hard,short,long,M3
1,41,26,1948.951459,42.838125,545.875792,1359.853958,hard,short,short,M3
1,40,610,38031.280792,41.054,485.443833,37504.417833,hard,short,long,M3
1,39,21,1669.578084,44.951959,536.756125,1087.466291,hard,short,short,M3
1,38,635,39208.33175,42.255958,234.307292,38931.3605,hard,short,long,M3
1,40,52,3487.993792,45.576625,521.128125,2920.836542,hard,short,short,M3
1,39,760,47776.737959,48.322209,612.179083,47115.828667,hard,short,long,M3
1,38,14,1033.818458,46.845833,262.739,723.82825,hard,short,short,M3
1,37,610,38217.294125,43.285875,253.331834,37920.306791,hard,short,long,M3
1,44,37,2556.0745,54.277791,558.351,1942.950166,hard,short,short,M3
1,43,1005,64755.50375,42.300459,539.129792,64173.688292,hard,short,long,M3
1,39,40,2855.836542,48.468208,585.046875,2221.953667,hard,short,short,M3
1,38,615,39350.8685,48.980208,326.029833,38975.393292,hard,short,long,M3
1,39,35,2483.729458,42.790958,578.113583,1862.400667,hard,short,short,M3
1,38,509,31191.620291,42.31875,260.6435,30888.275958,hard,short,long,M3
1,39,25,1869.659208,47.524625,518.806667,1302.743292,hard,short,short,M3
1,38,497,30175.824,42.088792,235.939,29897.39075,hard,short,long,M3
